Date,ASIANPAINT,AXISBANK,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,MARUTI,MM,NIFTY50_all,ONGC,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TITAN,UPL,VEDL,WIPRO,ZEEL
2004-05-26,299.7,124.45,87.6,155.35,339.65,596.25,255.05,899.05,225.65,166.9,1106.25,333.8,573.8,369.2,476.95,938.75,139.6,262.5,54.55,5284.0,392.8,889.85,369.6,443.4,460.2,127.05,712.1,459.3,532.2,172.15,762.25,422.05,328.45,97.0,486.9,396.3,1588.95,127.05
2004-05-27,301.15,126.55,89.15,153.65,343.65,583.0,246.9,905.35,224.15,165.0,1103.8,324.7,576.05,374.0,488.7,912.8,140.35,264.95,54.15,5297.75,375.55,915.1,351.15,435.15,452.3,127.05,696.15,449.05,530.95,170.5,398.2,411.05,318.65,96.65,476.4,384.2,1605.45,127.05
2004-05-28,292.1,118.55,87.5,148.05,324.85,578.05,240.15,887.7,217.5,153.05,1025.5,299.1,568.5,368.9,450.25,925.35,136.85,246.05,49.5,5057.75,354.15,880.45,332.35,405.45,429.75,128.3,650.55,432.7,485.65,170.15,375.1,386.9,302.8,93.6,438.65,350.15,1503.65,128.3
2004-05-31,295.05,107.65,83.4,138.45,296.8,578.75,234.15,797.05,206.6,157.1,1047.2,298.8,577.6,351.25,445.85,905.6,136.95,230.4,48.7,5200.9,334.45,878.0,318.95,386.6,423.05,128.0,626.2,429.8,465.15,158.05,387.15,366.7,296.25,89.75,430.9,353.85,1523.7,128.0
2004-06-01,294.0,106.55,85.95,138.45,323.25,587.45,239.9,798.5,212.3,168.3,1097.4,306.1,558.8,351.45,462.1,935.75,137.2,236.75,50.05,5287.55,356.25,902.95,323.4,402.35,425.8,132.55,627.1,434.2,469.3,155.6,404.75,395.25,302.45,90.45,429.3,352.4,1526.55,132.55
2004-06-02,292.75,110.45,84.4,141.1,329.9,583.95,238.9,800.1,210.55,168.15,1084.6,307.0,562.7,356.85,478.45,976.4,137.25,261.55,51.15,5337.5,372.45,901.05,326.55,391.55,437.8,132.3,656.7,439.45,472.7,156.25,398.55,392.6,311.45,90.8,437.95,363.9,1529.2,132.3
2004-06-03,294.05,111.2,83.9,137.55,320.45,577.5,226.1,788.3,208.05,167.3,1025.55,288.55,566.4,350.85,469.85,970.8,135.55,265.3,48.85,5241.45,360.25,877.25,329.95,377.35,427.3,130.2,633.6,428.35,469.65,155.15,385.75,375.1,298.05,91.4,427.75,347.15,1459.75,130.2
2004-06-04,290.7,110.7,83.45,132.7,332.2,578.25,230.1,800.65,209.0,170.75,1039.6,301.8,583.4,355.95,478.65,976.85,138.65,268.35,49.75,5217.35,369.55,876.1,332.15,383.8,430.6,133.9,650.55,433.5,486.65,155.0,400.3,390.9,315.45,89.85,444.45,381.25,1504.85,133.9
2004-06-07,295.0,115.4,84.6,140.5,331.25,574.55,234.55,807.3,210.8,169.6,1081.8,308.55,611.9,359.25,469.55,975.2,136.85,268.35,51.3,5207.4,373.9,889.8,330.1,385.25,444.0,135.85,673.45,444.8,484.75,155.25,396.15,395.8,308.7,91.2,438.9,361.4,1485.5,135.85
2004-06-08,296.85,120.15,82.85,146.45,336.75,579.1,238.05,808.3,206.85,171.7,1063.5,305.55,615.55,364.45,481.35,965.75,134.95,270.2,52.15,5177.95,385.5,893.95,328.5,397.65,446.15,141.05,670.25,455.25,482.4,152.2,393.15,406.7,297.7,90.4,450.8,368.5,1495.35,141.05
2004-06-09,296.5,119.95,82.1,149.45,345.65,582.8,235.9,815.4,213.9,172.75,1060.05,301.8,616.15,370.3,479.2,958.0,133.65,272.3,52.55,5222.0,395.2,893.0,334.1,417.95,451.05,133.9,655.4,450.8,483.65,155.0,391.2,412.35,298.15,92.25,439.95,371.05,1495.0,133.9
2004-06-10,289.3,121.45,83.0,149.85,360.4,601.4,232.55,816.2,209.95,170.5,1016.4,311.0,617.4,379.0,473.25,945.3,129.85,267.55,52.3,5273.15,396.4,897.0,330.4,411.65,450.2,129.7,650.2,447.7,479.9,153.5,391.0,405.7,298.6,91.3,440.1,367.25,1523.55,129.7
2004-06-11,288.15,115.4,81.65,142.0,352.1,620.2,228.6,806.15,206.85,167.05,996.25,300.6,606.5,360.0,474.6,932.4,128.95,259.65,51.0,5110.6,384.45,889.6,325.8,389.05,447.25,125.4,637.8,431.7,468.25,148.85,390.4,393.5,289.95,89.35,430.1,356.4,1479.75,125.4
2004-06-14,293.65,115.2,82.0,138.65,348.85,605.4,227.95,794.85,210.15,165.35,932.2,289.4,589.5,360.75,474.4,941.95,127.85,251.35,50.25,4994.0,369.45,877.3,313.45,390.5,439.55,125.85,633.95,434.9,439.7,141.4,386.75,387.5,272.95,87.3,427.6,326.0,1443.65,125.85
2004-06-15,298.5,115.0,83.05,137.4,349.1,605.75,224.2,787.9,212.65,167.1,935.1,294.4,588.75,365.2,482.25,964.0,128.8,252.6,51.15,5082.15,377.6,883.5,314.35,393.5,436.85,128.35,637.6,450.6,444.5,146.55,404.0,396.2,287.85,87.85,449.35,337.3,1487.15,128.35
2004-06-16,294.65,115.2,83.8,136.1,333.8,602.05,216.5,790.3,209.45,168.45,910.9,294.15,565.45,368.65,476.0,954.75,128.0,257.3,52.1,5146.0,368.4,884.9,319.65,382.4,436.8,126.45,650.2,446.15,442.75,147.7,387.3,389.8,283.2,89.95,446.5,334.95,1483.4,126.45
2004-06-17,300.0,115.95,85.0,135.3,345.05,609.9,210.4,754.95,204.65,170.45,929.35,293.45,561.3,375.05,472.9,942.1,128.6,262.8,53.65,5199.55,371.85,891.65,320.2,398.6,445.65,135.25,661.95,454.3,449.15,149.5,373.35,402.2,288.8,90.3,450.95,336.8,1504.1,135.25
2004-06-18,304.8,118.75,85.4,135.6,346.45,601.75,210.9,753.35,210.45,167.75,915.45,291.35,564.4,374.9,472.5,919.2,126.8,258.65,54.05,5264.5,367.15,866.9,327.35,393.0,436.75,132.3,644.25,444.75,437.4,149.0,370.15,397.4,280.15,90.75,446.55,331.8,1515.0,132.3
2004-06-21,309.5,124.6,84.15,130.75,353.75,603.65,207.5,733.35,210.05,165.9,923.1,288.05,570.65,377.65,482.15,948.0,128.15,256.05,54.8,5351.35,368.05,858.35,327.2,379.65,432.15,127.85,643.35,434.5,416.1,147.5,361.3,390.75,278.05,89.65,450.0,341.0,1568.05,127.85
2004-06-22,314.7,120.05,84.0,132.5,348.3,604.95,197.0,733.15,208.95,167.2,943.6,292.25,579.3,375.8,474.85,961.0,128.4,252.35,55.85,5375.45,363.85,860.65,325.05,376.5,430.05,123.15,622.25,431.75,424.15,148.0,359.4,385.3,279.6,89.85,470.5,341.85,1557.55,123.15
2004-06-23,313.45,116.5,83.65,130.35,337.25,603.5,195.4,734.6,207.25,164.9,924.65,293.4,567.95,364.95,470.1,932.05,128.1,253.55,54.85,5323.4,346.75,847.15,322.1,364.75,416.55,120.1,615.9,411.25,408.7,147.7,352.6,371.0,270.15,87.15,473.25,322.45,1535.6,120.1
2004-06-24,314.6,115.35,82.65,126.15,335.65,600.9,203.45,719.35,210.0,165.95,919.6,302.5,540.6,381.35,489.55,934.95,130.35,254.15,52.65,5409.15,343.35,860.85,327.3,381.7,431.2,120.1,637.0,423.05,422.55,148.8,347.5,372.0,274.6,91.9,478.05,329.85,1588.1,120.1
2004-06-25,314.8,119.1,84.1,133.65,340.2,629.65,202.4,720.6,205.75,167.8,944.6,302.55,552.4,367.4,492.75,972.6,128.1,250.6,53.5,5483.9,356.5,867.1,330.85,385.45,435.8,120.9,634.15,431.6,419.15,148.0,354.7,380.15,296.0,101.0,491.55,362.85,533.25,120.9
2004-06-28,314.6,123.95,84.75,137.0,344.35,625.95,214.45,744.05,209.8,171.5,965.8,308.85,543.5,368.45,489.3,1017.65,127.55,252.9,56.0,5597.9,372.05,871.25,345.9,392.15,436.7,123.9,630.45,441.7,433.75,156.75,369.5,384.35,303.0,100.4,502.9,390.0,556.15,123.9
2004-06-29,313.0,126.65,86.0,137.7,357.95,620.4,217.3,733.25,206.05,176.85,993.15,308.0,532.45,369.55,507.75,1013.2,129.75,248.8,57.9,5586.7,372.3,876.85,345.55,395.9,439.95,125.5,630.85,443.25,428.5,157.05,365.5,381.55,305.7,104.1,512.6,392.25,541.65,125.5
2004-06-30,313.5,129.85,86.05,136.55,355.4,624.05,212.0,734.75,206.0,170.15,1010.6,298.5,517.1,369.7,506.75,996.9,127.3,244.5,51.0,5524.1,368.2,886.9,347.3,403.2,442.15,126.05,628.9,429.65,430.6,160.9,366.8,380.3,300.95,106.9,525.55,384.65,532.1,126.05
2004-07-01,310.65,129.9,86.45,139.4,361.2,623.8,213.95,738.55,207.9,172.9,1036.7,304.25,528.8,371.6,504.1,1009.75,127.4,247.8,51.55,1408.8,375.3,886.75,347.4,405.1,448.8,127.75,666.85,438.55,442.9,160.7,368.6,389.5,306.75,108.5,517.6,389.9,535.75,127.75
2004-07-02,310.1,129.4,86.65,143.65,353.75,621.25,217.55,733.9,210.0,169.45,1037.45,302.0,532.2,364.5,511.25,1026.95,127.0,244.85,50.3,1423.35,370.6,909.05,351.25,405.0,465.3,124.15,675.6,433.9,445.2,164.6,367.8,385.3,304.25,108.95,519.8,381.05,527.7,124.15
2004-07-05,310.2,126.5,87.3,147.65,346.05,637.9,224.55,740.2,210.1,166.15,1013.15,298.8,532.85,361.55,516.15,1034.9,127.3,235.35,46.55,1429.45,364.8,915.8,357.3,401.1,458.85,125.25,667.05,430.45,430.95,158.8,361.65,377.75,302.25,105.15,512.95,361.2,523.25,125.25
2004-07-06,310.15,126.35,90.6,149.4,351.45,640.5,227.8,749.45,211.15,172.75,1034.45,299.4,539.8,366.9,528.4,1083.85,127.6,241.55,47.55,1426.5,368.35,937.8,364.25,409.25,471.6,127.75,689.35,438.4,438.4,160.65,367.9,384.9,313.25,109.65,517.65,392.55,532.15,127.75
2004-07-07,310.5,123.9,89.8,145.5,355.0,633.35,229.3,772.75,212.05,181.6,1050.85,279.65,550.85,370.3,520.95,1117.75,128.8,245.75,47.95,1392.45,369.8,965.4,371.35,420.7,474.55,127.5,699.3,438.4,436.55,166.15,367.4,392.55,316.4,108.8,520.45,381.4,516.15,127.5
2004-07-08,314.85,118.75,86.15,148.65,330.65,626.45,225.7,743.7,230.65,182.45,1019.85,291.55,551.9,364.25,491.0,1093.2,124.3,238.45,45.7,1352.25,343.45,978.6,364.3,402.9,502.05,124.45,647.65,432.0,418.55,157.4,353.45,394.5,296.2,100.15,530.35,352.15,500.55,124.45
2004-07-09,315.05,121.4,87.25,158.05,324.8,623.4,231.45,763.65,236.65,187.15,1024.6,292.85,559.05,368.75,501.5,1081.45,122.4,244.35,45.95,1382.5,334.2,1051.45,358.8,428.15,510.75,127.2,671.25,438.9,429.45,167.1,344.55,415.45,306.15,102.4,543.0,370.35,499.85,127.2
2004-07-12,313.7,120.45,88.9,154.95,324.95,616.6,234.75,763.05,223.95,185.35,1014.8,294.45,550.0,368.3,486.9,1082.5,124.2,241.3,46.1,1376.15,334.75,1053.85,367.6,430.8,501.35,129.0,680.95,436.75,431.95,161.95,344.3,425.1,314.55,110.35,543.5,387.65,498.6,129.0
2004-07-13,311.85,121.0,90.7,151.95,309.65,616.65,234.4,756.95,222.65,184.8,960.6,297.75,559.85,365.3,467.85,1073.85,123.75,236.85,46.4,1402.75,328.8,1044.7,368.6,418.95,479.55,128.6,666.2,430.5,429.25,155.15,340.45,405.2,307.8,110.65,544.65,388.0,496.25,128.6
2004-07-14,306.3,125.2,91.25,149.7,307.9,609.4,230.3,740.9,216.0,180.65,937.35,297.1,549.3,364.95,450.75,1058.1,122.25,234.4,46.35,1420.8,319.65,1007.5,371.4,418.1,469.4,125.25,651.55,418.0,430.8,157.1,335.1,398.2,313.8,111.35,540.4,405.05,511.8,125.25
2004-07-15,309.1,128.65,83.7,150.2,314.3,613.25,231.0,749.05,216.4,182.0,952.4,303.4,550.1,364.95,459.8,1093.9,123.6,238.45,48.0,1443.45,332.45,994.2,369.8,418.85,476.05,125.75,654.05,420.1,430.85,165.55,350.8,407.2,327.15,113.15,548.2,425.15,525.15,125.75
2004-07-16,310.1,129.55,84.15,150.05,317.8,613.85,233.85,752.35,215.0,188.6,958.85,306.45,550.8,366.1,462.45,1088.2,123.55,245.2,48.15,1477.75,345.1,1024.5,370.55,425.0,476.7,126.55,668.05,424.45,439.65,170.85,348.9,413.75,339.1,114.15,544.9,434.1,525.8,126.55
2004-07-19,310.1,129.65,84.55,151.75,319.0,619.2,239.15,763.7,218.0,189.35,968.5,303.35,549.85,366.3,451.7,1077.85,122.55,253.0,48.75,1478.25,344.8,1016.15,370.15,425.95,465.05,132.3,696.7,423.8,440.0,172.65,352.45,407.65,345.85,116.55,543.7,432.8,528.6,132.3
2004-07-20,314.4,130.0,84.05,155.35,322.3,620.65,241.55,768.75,216.7,186.2,972.8,298.25,548.3,370.05,436.3,1059.55,121.8,261.6,48.8,1447.8,346.15,995.75,369.8,420.0,459.45,133.4,694.2,428.55,433.6,172.2,352.85,401.65,344.15,117.25,540.95,431.2,519.8,133.4
2004-07-21,310.0,128.3,84.95,157.6,337.55,631.5,240.5,772.4,213.15,191.6,958.6,301.35,568.05,370.2,440.7,1055.2,122.0,262.7,50.3,1437.3,359.55,993.3,369.95,426.9,450.85,134.15,701.85,434.3,441.1,176.25,341.25,403.5,356.8,116.85,543.55,440.95,524.55,134.15
2004-07-22,309.95,129.4,85.0,164.55,335.9,634.45,241.1,766.75,210.05,189.05,958.4,301.15,599.5,369.5,437.35,1063.45,120.3,262.5,50.65,1442.7,365.15,984.85,370.5,421.9,432.95,134.25,702.45,454.9,463.0,170.5,355.1,400.5,363.5,117.45,552.8,464.4,524.05,134.25
2004-07-23,310.0,128.8,85.4,152.3,330.1,628.4,241.0,754.45,212.1,188.5,983.4,306.1,597.9,369.6,440.4,1055.0,120.35,261.35,50.2,1455.15,361.05,1001.35,365.35,425.45,441.25,139.45,699.2,466.25,464.45,169.5,363.7,408.8,363.7,117.45,539.85,475.95,529.95,139.45
2004-07-26,310.2,129.4,85.45,150.75,346.65,631.3,240.15,759.95,211.9,190.3,987.15,312.0,590.85,374.55,442.35,1059.4,120.25,257.35,50.25,1459.55,383.3,1052.1,363.5,431.45,446.6,143.15,709.2,477.3,469.65,169.3,365.5,418.75,373.8,116.0,546.0,458.15,523.75,143.15
2004-07-27,309.65,127.95,84.95,148.5,348.55,626.1,241.75,761.25,210.7,188.9,973.15,305.15,581.4,373.75,436.45,1065.75,121.1,258.7,50.0,1479.3,383.85,1051.0,360.4,429.3,442.6,146.95,701.75,465.1,442.6,169.1,365.3,414.0,378.6,112.3,552.8,454.4,519.6,146.95
2004-07-28,310.2,127.8,84.6,149.85,336.6,628.15,242.1,744.9,209.05,186.5,963.05,313.85,575.45,372.1,433.8,1060.15,121.8,258.5,51.1,1508.3,380.25,1035.35,354.35,419.6,445.5,143.15,684.2,470.9,433.1,162.75,356.1,413.4,377.8,110.7,557.75,496.15,526.75,143.15
2004-07-29,319.85,128.2,85.95,149.45,352.75,631.2,249.9,773.0,209.1,196.65,964.8,313.0,576.25,375.75,417.8,1066.25,118.65,264.6,48.15,1535.6,395.45,1046.75,350.9,417.4,439.45,143.35,709.1,474.5,445.85,170.05,357.05,405.4,392.9,108.95,599.8,516.0,541.45,143.35
2004-07-30,319.35,128.0,85.55,152.35,346.6,627.95,249.55,760.0,208.7,196.0,980.75,316.0,575.95,375.2,429.2,1101.75,116.3,267.5,48.5,1553.5,400.45,1037.7,355.0,424.5,451.9,140.5,716.9,488.9,442.1,176.5,355.3,423.1,391.95,110.7,629.5,538.0,546.85,140.5
2004-08-02,320.15,125.65,87.15,151.35,348.0,628.3,247.75,760.75,213.75,190.4,989.3,312.55,575.5,371.9,438.1,1070.2,119.1,275.9,47.6,1556.0,423.2,1033.55,366.5,423.2,447.1,139.75,732.6,494.1,442.3,177.75,354.75,424.9,391.25,110.65,631.0,536.45,540.8,139.75
2004-08-03,320.05,127.05,88.0,150.05,351.45,624.35,244.85,758.3,209.55,186.65,1022.35,309.3,572.45,365.0,432.3,1039.05,118.8,273.5,46.05,1576.9,412.1,1012.8,373.1,420.85,444.75,139.45,718.25,489.4,440.0,180.25,352.05,427.7,396.05,111.0,631.35,537.15,537.9,139.45
2004-08-04,320.0,125.2,88.0,150.6,349.6,630.6,240.85,754.5,208.3,186.05,1022.35,306.55,571.1,365.15,430.1,1021.8,113.0,271.0,45.7,1548.1,418.25,1036.95,370.65,412.2,440.05,140.65,729.95,493.25,437.65,179.6,351.65,425.95,398.1,119.35,636.0,539.65,531.55,140.65
2004-08-05,325.5,124.85,87.55,150.4,346.7,623.25,244.4,776.95,210.3,185.95,1024.65,313.2,574.4,371.95,447.6,1037.8,116.8,279.1,46.05,1557.8,426.4,1046.65,378.75,414.05,446.8,139.5,739.25,503.0,447.65,180.55,358.95,435.95,407.65,118.65,641.3,563.05,564.7,139.5
2004-08-06,321.2,126.65,87.15,149.0,345.05,620.0,243.2,773.25,211.95,183.45,1040.7,318.0,570.65,367.6,452.0,1053.6,116.1,272.55,45.35,1526.8,406.9,1046.15,375.5,399.55,443.15,134.85,718.25,493.9,441.1,178.85,351.5,425.2,403.8,115.2,623.0,561.6,551.15,134.85
2004-08-09,320.2,126.6,93.25,152.15,345.15,623.05,244.35,783.0,207.85,184.25,1036.85,323.35,568.65,369.7,465.8,1100.1,116.4,277.1,45.25,1534.25,399.6,1047.45,361.4,403.05,446.2,131.75,713.75,492.2,457.8,181.6,355.5,426.25,403.45,116.95,632.65,570.05,557.9,131.75
2004-08-10,320.05,125.65,92.05,157.5,346.4,627.3,243.55,786.9,208.95,185.6,1046.1,324.9,569.95,374.1,464.15,1103.8,115.0,275.2,44.85,1525.1,401.1,1040.05,360.65,413.95,459.9,133.85,711.7,496.7,459.75,181.3,382.1,433.65,406.4,116.15,631.0,577.35,561.45,133.85
2004-08-11,320.85,126.8,89.05,157.3,333.95,625.9,243.85,778.05,206.05,182.1,1022.35,324.0,564.55,374.4,450.15,1120.8,114.65,277.4,42.55,1504.1,393.4,1046.05,359.05,401.75,447.5,132.35,686.0,479.95,447.25,178.45,393.3,421.75,258.6,112.8,630.05,547.0,556.85,132.35
2004-08-12,321.0,123.45,89.3,158.6,327.95,623.7,244.25,761.95,203.1,181.75,1007.85,319.9,570.65,370.8,444.25,1091.1,114.15,277.0,41.05,1498.65,385.95,1041.1,352.75,393.95,443.7,132.6,676.95,475.25,442.35,170.65,378.4,409.05,257.9,112.55,630.0,553.0,543.55,132.6
2004-08-13,320.7,121.85,89.75,150.7,322.4,627.65,243.55,740.3,203.9,179.7,1036.7,316.8,562.35,365.0,441.2,1098.0,110.5,275.15,41.4,1479.85,395.0,1019.2,350.05,387.15,432.85,131.55,691.0,476.9,445.95,177.5,375.95,400.7,256.05,115.6,628.45,542.4,534.4,131.55
2004-08-16,320.65,119.9,88.85,150.3,316.55,632.6,246.9,728.1,204.85,178.8,1027.8,319.15,554.25,361.95,434.4,1108.2,106.6,275.4,41.5,1487.2,384.1,1037.3,351.95,386.6,426.15,134.3,690.35,478.85,441.4,178.55,397.2,393.7,266.15,115.8,630.0,544.0,540.25,134.3
2004-08-17,320.4,119.85,88.3,151.05,318.45,634.85,245.9,720.95,205.4,177.95,1050.5,318.5,542.2,363.65,441.05,1109.25,108.35,277.1,41.45,1482.5,382.1,1018.7,352.05,386.85,425.2,140.0,686.65,479.6,442.1,185.65,420.3,394.5,269.95,134.25,630.0,547.85,546.2,140.0
2004-08-18,320.0,116.15,88.35,141.4,325.5,637.6,236.95,709.3,203.2,176.6,1040.25,314.05,542.75,361.5,438.9,1102.3,106.15,272.65,40.5,1486.8,378.9,1005.95,352.05,377.95,417.2,139.95,684.2,470.55,432.65,186.0,380.8,386.1,261.8,130.0,630.05,531.35,546.25,139.95
2004-08-19,315.45,116.8,89.45,145.35,343.25,639.4,233.45,700.3,203.5,177.95,1072.1,319.65,545.45,361.3,448.75,1128.45,107.85,273.8,40.05,1536.75,383.35,1033.85,351.75,385.25,426.4,146.4,694.75,475.2,432.9,189.45,394.9,396.25,266.05,126.6,632.2,558.1,560.35,146.4
2004-08-20,313.05,115.75,88.5,142.65,340.65,638.05,231.05,685.7,199.4,173.2,1077.55,316.65,538.5,356.9,447.2,1132.6,106.95,267.85,39.15,1546.8,385.7,1024.85,350.25,371.85,417.4,146.3,689.4,463.4,428.0,187.05,387.55,382.4,259.75,130.85,630.55,569.1,564.5,146.3
2004-08-23,312.2,110.05,88.05,139.6,338.85,643.45,231.1,670.65,196.0,171.25,1068.05,316.7,542.25,364.2,449.4,1128.45,110.45,267.4,37.05,1559.55,367.7,1016.3,353.35,360.95,411.7,151.6,695.2,451.25,418.35,187.2,379.9,372.95,245.15,128.95,629.85,532.85,564.25,151.6
2004-08-24,310.35,112.5,88.05,135.5,342.8,650.65,235.55,654.65,190.7,173.6,1095.8,320.3,547.55,374.75,449.55,1148.55,109.9,265.0,38.7,1555.9,370.0,1029.35,355.75,362.8,419.95,149.6,704.6,453.55,420.25,195.1,389.65,381.65,248.2,132.1,634.65,539.1,576.95,149.6
2004-08-25,310.6,110.85,87.45,136.75,341.7,659.75,237.15,692.3,184.85,176.1,1103.4,318.3,551.05,374.75,449.05,1149.9,111.1,266.8,38.7,1535.05,379.25,1033.95,174.85,360.2,425.0,149.15,701.8,458.0,431.45,195.7,387.1,383.15,248.45,137.4,648.3,537.35,565.15,149.15
2004-08-26,310.0,111.2,88.5,136.65,355.45,664.7,242.4,696.5,191.0,177.8,1095.6,325.95,557.3,379.45,447.85,1180.15,112.1,273.95,39.1,1545.55,395.45,1043.45,174.2,361.85,417.75,149.4,703.2,460.7,435.95,196.5,387.95,383.6,245.35,143.4,649.05,548.6,574.25,149.4
2004-08-27,311.4,114.2,88.8,139.9,356.4,661.5,240.35,699.65,190.0,181.1,1098.55,319.55,558.7,369.5,443.35,1149.85,111.25,268.75,39.3,1565.3,408.15,1024.2,175.75,360.95,410.6,151.4,712.95,458.2,434.2,190.05,385.95,377.0,243.0,150.55,635.75,543.6,568.5,151.4
2004-08-30,315.05,118.35,89.6,136.05,350.5,672.45,241.3,708.1,193.55,182.6,1120.35,317.95,555.6,371.25,449.45,1179.7,112.0,271.8,40.0,1577.45,404.8,1041.0,174.9,381.55,424.5,154.75,718.45,467.2,445.3,198.6,389.9,389.05,249.8,151.6,635.35,556.0,580.15,154.75
2004-08-31,316.8,118.8,90.5,139.9,351.25,672.15,238.1,704.85,192.4,184.75,1118.1,318.5,555.85,367.65,442.95,1178.5,112.0,269.8,39.85,1575.5,406.45,1046.8,173.9,381.75,428.4,152.85,714.15,475.65,442.85,201.05,387.1,390.6,251.85,147.05,635.0,563.3,578.5,152.85
2004-09-01,316.0,120.0,91.7,137.05,355.15,667.1,238.9,700.4,197.15,182.95,1134.35,318.8,560.9,368.55,447.1,1183.15,112.5,270.9,41.0,1581.2,409.75,1047.35,173.55,388.6,429.75,148.8,714.2,476.0,450.7,201.3,386.2,392.65,249.65,143.6,634.35,556.4,576.2,148.8
2004-09-02,317.1,123.65,91.0,136.45,348.0,670.3,237.55,705.45,198.0,180.35,1145.4,321.15,558.35,370.9,443.95,1172.6,112.15,262.45,41.4,1602.65,406.6,1038.6,173.4,388.6,431.45,153.25,705.35,471.95,452.6,204.55,380.75,386.45,248.25,141.7,630.95,550.6,578.2,153.25
2004-09-03,318.1,125.05,91.85,134.4,338.25,669.0,235.15,706.25,192.85,178.0,1141.5,321.4,560.1,370.2,442.55,1179.3,110.75,262.95,40.95,1606.6,403.95,1038.65,175.9,389.1,436.9,158.7,708.4,473.8,462.3,200.95,381.15,383.65,250.3,141.2,636.2,556.6,581.5,158.7
2004-09-06,317.75,124.7,92.0,135.1,337.95,669.7,236.25,702.05,197.05,181.75,1129.95,325.4,568.6,377.15,451.05,1201.15,111.85,264.5,41.2,1607.9,404.7,1035.3,174.05,397.5,444.75,161.65,713.2,477.1,459.85,202.0,383.35,391.85,252.75,143.55,644.4,571.7,584.0,161.65
2004-09-07,319.3,123.35,99.8,133.9,340.05,668.95,233.9,708.85,199.15,184.9,1126.95,329.2,569.15,381.8,455.4,1190.85,114.75,263.0,40.95,1615.4,405.8,1042.25,174.75,393.45,442.15,156.85,711.45,484.75,466.7,202.45,375.9,392.15,255.5,144.5,663.95,565.2,592.2,156.85
2004-09-08,319.05,123.0,98.4,136.45,344.05,670.6,249.65,718.95,199.45,184.85,1157.45,331.75,590.15,394.05,450.3,1191.3,116.05,265.4,40.8,1625.0,411.85,1042.8,175.1,392.1,446.1,159.5,704.1,482.7,465.5,201.05,389.45,399.15,258.55,142.65,698.45,579.15,590.05,159.5
2004-09-09,318.05,120.95,96.05,132.85,340.55,671.2,248.9,713.5,199.3,185.55,1159.05,328.75,589.8,381.9,442.0,1186.0,118.85,267.25,41.2,1622.65,411.8,1079.85,175.15,385.5,439.35,151.25,693.8,485.7,462.85,201.1,382.4,394.85,256.9,139.5,677.55,571.05,590.05,151.25
2004-09-10,315.8,119.7,99.0,138.8,340.1,669.6,260.7,724.05,198.6,186.6,1170.6,337.2,611.2,389.6,440.4,1183.35,121.0,268.95,40.85,1654.05,413.75,1105.75,172.6,392.6,438.6,149.4,697.45,487.85,466.75,200.65,381.15,395.7,263.45,137.55,678.65,591.55,591.25,149.4
2004-09-13,318.05,120.15,97.3,139.85,349.05,670.15,265.05,756.1,203.75,182.25,1159.45,339.2,623.85,388.4,446.15,1183.95,121.8,265.25,39.1,1675.85,421.35,1103.05,174.15,378.8,439.85,143.6,701.1,490.95,456.7,205.65,395.75,393.8,267.8,139.2,678.8,592.7,589.4,143.6
2004-09-14,316.45,136.4,96.4,146.35,361.2,684.2,270.75,750.35,201.6,184.9,1193.75,347.75,636.8,391.3,462.75,1195.6,120.0,267.8,39.4,1701.1,425.45,1086.55,174.45,354.8,437.55,147.2,709.6,486.35,456.0,198.45,394.6,390.7,263.7,138.0,668.45,596.8,600.9,147.2
2004-09-15,313.5,130.0,94.75,143.35,356.4,676.45,270.25,751.35,201.85,183.65,1198.0,344.3,616.85,395.15,457.0,1201.35,123.65,264.8,39.7,1701.0,419.4,1090.8,180.6,354.55,437.65,150.85,713.0,487.65,455.85,197.85,390.05,385.95,265.65,137.85,668.15,601.8,589.15,150.85
2004-09-16,313.35,129.1,95.55,145.5,371.65,673.85,269.6,759.0,204.05,183.95,1193.7,350.65,606.45,395.45,458.45,1230.4,123.8,266.05,40.15,1694.95,428.85,1142.35,181.8,354.95,441.85,155.1,730.3,490.85,465.3,201.35,397.75,389.05,273.25,137.8,665.7,614.1,590.45,155.1
2004-09-17,315.05,131.75,94.2,149.2,371.5,673.55,270.5,759.75,202.4,188.55,1195.1,352.15,618.4,402.9,458.15,1234.9,125.7,275.2,40.85,1689.7,435.25,1174.95,183.05,358.1,451.6,156.5,747.0,509.15,480.55,198.3,400.95,405.7,279.5,141.35,662.85,606.55,592.5,156.5
2004-09-20,312.9,129.2,95.35,148.05,367.15,674.0,275.4,750.1,201.75,189.6,1170.65,345.55,614.6,405.05,453.0,1251.15,125.25,279.0,40.3,1657.5,437.85,1183.6,180.65,351.0,449.2,153.8,752.3,502.05,477.5,198.6,401.1,411.05,284.75,138.95,653.05,607.95,580.9,153.8
