target_return,ann_volatility,short_weight_sum,max_weight,min_weight
0.21346853141305608,0.14963569983115146,0.11698069082398826,0.2040569378907402,-0.05646271655901408
0.21472598297654696,0.14988518065281523,0.11922834226060836,0.20457429256433596,-0.05617618211798109
0.21598343454003788,0.150141904344206,0.12147599369722875,0.2050916472379314,-0.055889647676948095
0.21724088610352876,0.15040583381734685,0.12372364513384887,0.20560900191152676,-0.05560311323591505
0.21849833766701965,0.15067693120676132,0.1259712965704689,0.20612635658512218,-0.055316578794882
0.21975578923051056,0.15095515789429612,0.1282189480070892,0.20664371125871767,-0.055030044353849006
0.22101324079400145,0.15124047453411957,0.13046659944370945,0.2071610659323131,-0.05474350991281618
0.22227069235749233,0.15153284107786197,0.13443148353999557,0.2076784206059084,-0.05445697547178302
0.22352814392098322,0.15183221679986253,0.13868376418115633,0.208195775279504,-0.05417044103075003
0.22478559548447413,0.15213856032249504,0.1429360448223173,0.20871312995309949,-0.053883906589717034
0.22604304704796502,0.15245182964153461,0.14718832546347796,0.209230484626695,-0.0535973721486841
0.2273004986114559,0.15277198215154023,0.15144060610463866,0.20974783930029042,-0.05331083770765099
0.22855795017494682,0.15309897467121933,0.15569288674579917,0.2102651939738859,-0.053024303266617945
0.2298154017384377,0.1534327634687449,0.1599451673869601,0.21078254864748122,-0.05273776882558495
0.2310728533019286,0.1537733042869991,0.16419744802812072,0.21129990332107668,-0.052451234384552126
0.23233030486541947,0.1541205523687132,0.16844972866928135,0.21181725799467216,-0.05216469994351902
0.2335877564289104,0.15447446248147811,0.17270200931044222,0.2123346126682677,-0.05239008545348278
0.23484520799240127,0.15483498894259962,0.17695428995160287,0.21285196734186312,-0.053600750631865535
0.23610265955589216,0.15520208564377405,0.18120657059276363,0.21336932201545872,-0.0548114158102484
0.23736011111938304,0.1555757060755592,0.18545885123392425,0.21388667668905392,-0.05602208098863121
0.23861756268287396,0.1559558033516205,0.18971113187508507,0.2144040313626494,-0.05723274616701407
0.23987501424636484,0.15634233023272637,0.1939634125162459,0.2149213860362449,-0.058443411345396906
0.24113246580985573,0.15673523915047782,0.1982156931574065,0.21543874070984043,-0.05965407652377969
0.24238991737334664,0.15713448223074755,0.20246797379856735,0.21595609538343588,-0.06086474170216258
0.24364736893683753,0.15754001131681375,0.20672025443972808,0.2164734500570314,-0.062075406880545414
0.2449048205003284,0.15795177799216936,0.21097253508088873,0.21699080473062687,-0.06328607205892822
0.2461622720638193,0.15836973360299106,0.21522481572204946,0.21750815940422227,-0.06449673723731109
0.2474197236273102,0.15879382928025315,0.2194770963632101,0.21802551407781778,-0.0657074024156939
0.2486771751908011,0.15922401596147198,0.2237293770043709,0.2185428687514132,-0.06691806759407676
0.24993462675429198,0.15966024441206708,0.2279816576455317,0.21906022342500864,-0.06812873277245954
0.2511920783177829,0.16010246524632904,0.23223393828669245,0.21957757809860404,-0.06933939795084243
0.2524495298812738,0.16055062894798022,0.23648621892785296,0.2200949327721996,-0.07055006312922524
0.25370698144476467,0.16100468589032152,0.2407384995690137,0.22061228744579503,-0.07176072830760805
0.25496443300825555,0.1614645863559538,0.24499078021017437,0.22112964211939057,-0.07297139348599085
