sampler,return,volatility,sharpe,effective_n
dirichlet_alpha1,0.2025039872709708,0.18924658976643288,1.0700535609170032,10.020976643463454
dirichlet_alpha1,0.19321096434276724,0.1747919411356898,1.1053768445352916,12.790624262770658
dirichlet_alpha1,0.16901071837146084,0.154267877068537,1.0955665014847775,9.410675397212978
dirichlet_alpha1,0.21882520310953774,0.18161393092862904,1.2048921687374965,13.271411717589764
dirichlet_alpha1,0.19777051287268124,0.1781642642879582,1.110045909953269,9.433845679555773
dirichlet_alpha1,0.1751691204848354,0.1774826403155167,0.9869648106058797,7.882332900042803
dirichlet_alpha1,0.20178437248205947,0.19175955860572708,1.0522780400060485,11.296214352847295
dirichlet_alpha1,0.19111948229140313,0.17426118046344724,1.0967415794104072,13.102589893983412
dirichlet_alpha1,0.19521039514677727,0.18852363730560154,1.0354690686894414,9.597264466112202
dirichlet_alpha1,0.17565779923398583,0.1689405617280239,1.0397609516462716,10.4193989896895
dirichlet_alpha1,0.18411096827595413,0.19702050295203574,0.9344761865762549,8.672913210220768
dirichlet_alpha1,0.19772613370246145,0.18580021207744024,1.064186803080992,10.700559617597746
dirichlet_alpha1,0.1925412049523746,0.17572733589780828,1.0956815794689119,12.177798805021908
dirichlet_alpha1,0.22665351240642562,0.19168826030603583,1.1824068518571078,8.669697131950986
dirichlet_alpha1,0.19899225943916213,0.20355608042166828,0.9775795398837894,6.2525672345765795
dirichlet_alpha1,0.18587826563089943,0.17340741255254805,1.0719164936191659,11.469561224337758
dirichlet_alpha1,0.1929078455131777,0.18425208130761403,1.0469778367991003,10.468106693279886
dirichlet_alpha1,0.18964624531042168,0.1791175702979109,1.058780805227535,10.174694124817862
dirichlet_alpha1,0.19675464775417945,0.18112420290361428,1.0862968316767856,10.03847033551924
dirichlet_alpha1,0.206090724661847,0.18441733233931748,1.1175236191067535,11.607567302142982
dirichlet_alpha1,0.18609230703400667,0.17005360552011833,1.094315562818166,8.931618356461312
dirichlet_alpha1,0.21440286129148972,0.19540930944065002,1.0971988074939103,7.894429743687002
dirichlet_alpha1,0.23138337107903253,0.1835673360575562,1.2604822625223693,9.62622945714467
dirichlet_alpha1,0.19978009450706502,0.18264871715687572,1.093794129062923,9.532863162280199
dirichlet_alpha1,0.21464233272735736,0.17733936453656596,1.2103479297350241,10.51624814787685
dirichlet_alpha1,0.19372337665031292,0.19215281355487307,1.0081735107927075,12.018985089739138
dirichlet_alpha1,0.18934916377552205,0.19281992327169056,0.9819999954502726,9.081673564976507
dirichlet_alpha1,0.18088888434598654,0.19015902534923038,0.9512505862594791,7.603767491056345
dirichlet_alpha1,0.21047775154104587,0.2057302655040255,1.0230762645709386,8.00110431639464
