gamma,brute_return,brute_volatility,brute_objective,brute_cardinality,active_return,active_volatility,active_objective,active_cardinality,active_iterations,active_converged,active_reason,cvxpy_return,cvxpy_volatility,cvxpy_objective,cvxpy_cardinality,cvxpy_status,cvxpy_solver,l2_brute_active,l2_brute_cvxpy,max_abs_brute_active,max_abs_brute_cvxpy
0.11425829534353403,0.3379562361986545,0.29718083679661167,0.327865349198383,1,0.3379562361986545,0.29718083679661167,0.32786534919838295,1,1,True,kkt,0.33795623078384435,0.29718082363501375,0.32786534467738676,2,optimal,CLARABEL,0.0,6.736305236876804e-08,0.0,6.234768901158816e-08
0.11788278938487422,0.3379562361986545,0.29718083679661167,0.3275452467524791,1,0.3379562361986545,0.29718083679661167,0.32754524675247865,1,1,True,kkt,0.33795623037905353,0.2971808226444795,0.32754524192444695,2,optimal,CLARABEL,0.0,7.243793412836159e-08,0.0,6.696716925436164e-08
0.12162225938499452,0.3379562361986545,0.29718083679661167,0.3272149900380872,1,0.3379562361986545,0.29718083679661167,0.32721499003808724,1,1,True,kkt,0.3379562299286334,0.2971808215310354,0.32721498487157813,2,optimal,CLARABEL,0.0,7.815434092444782e-08,0.0,7.215547692673852e-08
0.12548035260360815,0.3379562361986545,0.29718083679661167,0.3268742569421794,1,0.3379562361986545,0.29718083679661167,0.3268742569421795,1,1,True,kkt,0.33795622942580555,0.297180820274189,0.32687425140158455,2,optimal,CLARABEL,0.0,8.462175312506974e-08,0.0,7.800666423918301e-08
0.12946083199855804,0.3379562361986545,0.29718083679661167,0.3265227151336779,1,0.3379562361986545,0.29718083679661167,0.32652271513367814,1,1,True,kkt,0.3379562288625318,0.2971808188491635,0.3265227091785497,2,optimal,CLARABEL,0.0,9.197315633392488e-08,0.0,8.463428757821134e-08
0.13356757989598556,0.3379562361986545,0.29718083679661167,0.3261600217393218,1,0.3379562361986545,0.29718083679661167,0.3261600217393215,1,1,True,kkt,0.33795622822921734,0.29718081722579726,0.32616001532356137,2,optimal,CLARABEL,0.0,1.0037122711993008e-07,0.0,9.217638541336726e-08
0.13780460177692355,0.3379562361986545,0.29718083679661167,0.3257858230092456,1,0.3379562361986545,0.29718083679661167,0.3257858230092453,1,1,True,kkt,0.33795622751432236,0.2971808153670972,0.3257858160801141,2,optimal,CLARABEL,0.0,1.100165010373194e-07,0.0,1.0080202195172916e-07
0.14217603018400746,0.3379562361986545,0.29718083679661167,0.3253997539719557,1,0.3379562361986545,0.29718083679661167,0.3253997539719554,1,1,True,kkt,0.33795622670384823,0.29718081322731316,0.32539974646884867,2,optimal,CLARABEL,0.0,1.2115827818012456e-07,0.0,1.1071998795575411e-07
0.1466861287521155,0.3379562361986545,0.29718083679661167,0.32500143807835685,1,0.3379562361986545,0.29718083679661167,0.3250014380783564,1,1,True,kkt,0.337956225780642,0.2971808107493323,0.32500142993126574,4,optimal,CLARABEL,0.0,1.341094241096255e-07,0.0,1.2219057543561007e-07
0.15133929636686744,0.3379562361986545,0.29718083679661167,0.3245904868344872,1,0.3379562361986545,0.29718083679661167,0.3245904868344873,1,1,True,kkt,0.3379562247234459,0.29718080786110823,0.3245904779620351,4,optimal,CLARABEL,0.0,1.4926670237463308e-07,0.0,1.355417075243892e-07
0.15614007145504014,0.3379562361986545,0.29718083679661167,0.3241664994226072,1,0.3379562361986545,0.29718083679661167,0.3241664994226078,1,1,True,kkt,0.3379562235055647,0.29718080447066564,0.3241664897294844,4,optimal,CLARABEL,0.0,1.6713926212258798e-07,0.0,1.511915010965481e-07
0.16109313641108275,0.3379562361986545,0.29718083679661167,0.3237290623102639,1,0.3379562361986545,0.29718083679661167,0.3237290623102637,1,1,True,kkt,0.3379562361399026,0.29718083655388317,0.3237290622747525,1,optimal,CLARABEL,0.0,1.4013862458978584e-09,0.0,1.1476403161125859e-09
0.1662033221640492,0.3379562361986545,0.29718083679661167,0.32327774884695143,1,0.3379562361986545,0.29718083679661167,0.32327774884695204,1,1,True,kkt,0.33795623613200226,0.29718083651833943,0.32327774880778887,1,optimal,CLARABEL,0.0,1.6100970993566468e-09,0.0,1.3118639508036267e-09
